file1 file2 flip runtime
../data/random_experiments_paper/n_10/set_2/triangulation/t_1 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 5 9
../data/random_experiments_paper/n_10/set_2/triangulation/t_1 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 7 26
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_11 7 20
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_12 5 11
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_13 7 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_14 9 421
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_15 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_16 9 113
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_17 4 8
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_18 6 19
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_19 6 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 8 21
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 7 117
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 6 311
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 5 18
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 3 4
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 9 326
../data/random_experiments_paper/n_10/set_2/triangulation/t_10 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_12 5 9
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_13 5 54
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_14 6 13
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_15 5 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_16 6 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_17 9 22
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_18 10 4554
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_19 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 6 106
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 6 49
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 6 13
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 7 16
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 7 54
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 7 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_11 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 3 3
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_13 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_14 9 657
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_15 6 12
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_16 9 83
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_17 8 19
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_18 8 190
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_19 4 7
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 7 12
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 5 9
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 8 55
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 9 835
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 6 21
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 4 6
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 11 4924
../data/random_experiments_paper/n_10/set_2/triangulation/t_12 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 2 0
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_14 9 1258
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_15 7 82
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_16 7 73
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_17 9 34
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_18 7 22
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_19 7 15
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 6 15
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 4 6
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 5 13
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 10 10413
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 10 4439
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 10 3539
../data/random_experiments_paper/n_10/set_2/triangulation/t_13 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 7 93
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_15 10 194
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_16 4 6
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_17 6 13
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_18 9 2481
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_19 9 190
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 3 2
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 10 1323
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 10 1587
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 7 32
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 12 15301
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 3 2
../data/random_experiments_paper/n_10/set_2/triangulation/t_14 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 7 17
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_16 6 13
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_17 8 28
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_18 8 240
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_19 4 7
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 7 20
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 5 17
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 4 12
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 6 17
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 4 6
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 4 6
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 8 24
../data/random_experiments_paper/n_10/set_2/triangulation/t_15 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 4 7
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_17 6 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_18 8 325
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_19 7 15
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 3 4
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 6 16
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 6 15
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 6 15
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 5 9
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 9 858
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 4 6
../data/random_experiments_paper/n_10/set_2/triangulation/t_16 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 7 17
../data/random_experiments_paper/n_10/set_2/triangulation/t_17 ../data/random_experiments_paper/n_10/set_2/triangulation/t_18 4 8
../data/random_experiments_paper/n_10/set_2/triangulation/t_17 ../data/random_experiments_paper/n_10/set_2/triangulation/t_19 9 28
../data/random_experiments_paper/n_10/set_2/triangulation/t_17 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 6 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_17 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 7 13
../data/random_experiments_paper/n_10/set_2/triangulation/t_17 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 7 15
../data/random_experiments_paper/n_10/set_2/triangulation/t_17 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 8 25
../data/random_experiments_paper/n_10/set_2/triangulation/t_17 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 7 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_17 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 7 24
../data/random_experiments_paper/n_10/set_2/triangulation/t_17 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 5 11
../data/random_experiments_paper/n_10/set_2/triangulation/t_17 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 8 23
../data/random_experiments_paper/n_10/set_2/triangulation/t_18 ../data/random_experiments_paper/n_10/set_2/triangulation/t_19 10 381
../data/random_experiments_paper/n_10/set_2/triangulation/t_18 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 7 90
../data/random_experiments_paper/n_10/set_2/triangulation/t_18 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 6 19
../data/random_experiments_paper/n_10/set_2/triangulation/t_18 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_18 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 12 30934
../data/random_experiments_paper/n_10/set_2/triangulation/t_18 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 10 7231
../data/random_experiments_paper/n_10/set_2/triangulation/t_18 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 6 16
../data/random_experiments_paper/n_10/set_2/triangulation/t_18 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 9 1259
../data/random_experiments_paper/n_10/set_2/triangulation/t_18 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 9 1585
../data/random_experiments_paper/n_10/set_2/triangulation/t_19 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 7 20
../data/random_experiments_paper/n_10/set_2/triangulation/t_19 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 5 9
../data/random_experiments_paper/n_10/set_2/triangulation/t_19 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 6 18
../data/random_experiments_paper/n_10/set_2/triangulation/t_19 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_19 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 4 6
../data/random_experiments_paper/n_10/set_2/triangulation/t_19 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 4 7
../data/random_experiments_paper/n_10/set_2/triangulation/t_19 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 8 58
../data/random_experiments_paper/n_10/set_2/triangulation/t_19 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 4 6
../data/random_experiments_paper/n_10/set_2/triangulation/t_2 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 7 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_2 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 7 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_2 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 8 26
../data/random_experiments_paper/n_10/set_2/triangulation/t_2 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 6 14
../data/random_experiments_paper/n_10/set_2/triangulation/t_2 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 10 166
../data/random_experiments_paper/n_10/set_2/triangulation/t_2 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 6 15
../data/random_experiments_paper/n_10/set_2/triangulation/t_2 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 5 20
../data/random_experiments_paper/n_10/set_2/triangulation/t_3 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 3 4
../data/random_experiments_paper/n_10/set_2/triangulation/t_3 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 8 180
../data/random_experiments_paper/n_10/set_2/triangulation/t_3 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 7 13
../data/random_experiments_paper/n_10/set_2/triangulation/t_3 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 3 4
../data/random_experiments_paper/n_10/set_2/triangulation/t_3 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 9 189
../data/random_experiments_paper/n_10/set_2/triangulation/t_3 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 5 10
../data/random_experiments_paper/n_10/set_2/triangulation/t_4 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 9 1061
../data/random_experiments_paper/n_10/set_2/triangulation/t_4 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 8 62
../data/random_experiments_paper/n_10/set_2/triangulation/t_4 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 5 9
../data/random_experiments_paper/n_10/set_2/triangulation/t_4 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 8 119
../data/random_experiments_paper/n_10/set_2/triangulation/t_4 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 7 175
../data/random_experiments_paper/n_10/set_2/triangulation/t_5 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 4 7
../data/random_experiments_paper/n_10/set_2/triangulation/t_5 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 7 247
../data/random_experiments_paper/n_10/set_2/triangulation/t_5 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 3 2
../data/random_experiments_paper/n_10/set_2/triangulation/t_5 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 7 15
../data/random_experiments_paper/n_10/set_2/triangulation/t_6 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 6 23
../data/random_experiments_paper/n_10/set_2/triangulation/t_6 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 7 25
../data/random_experiments_paper/n_10/set_2/triangulation/t_6 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 4 7
../data/random_experiments_paper/n_10/set_2/triangulation/t_7 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 10 2090
../data/random_experiments_paper/n_10/set_2/triangulation/t_7 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 6 16
../data/random_experiments_paper/n_10/set_2/triangulation/t_8 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 9 25
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_1 9 123
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_10 3 4
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_11 2 0
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_12 8 19
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_13 3 2
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_14 5 11
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_15 6 18
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_16 9 24
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_17 3 2
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_18 3 2
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_19 8 23
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_2 2 0
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_3 6 29
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_4 5 9
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_5 7 16
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_6 3 2
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_7 7 15
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_8 8 384
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_9 6 17
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_10 8 151
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_11 9 133
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_12 9 167
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_13 9 195
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_14 7 14
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_15 6 15
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_16 6 64
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_17 8 17
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_18 10 4949
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_19 9 117
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_2 9 185
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_3 6 12
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_4 5 10
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_5 11 5421
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_6 8 26
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_7 11 2782
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_8 4 7
../data/random_experiments_paper/n_10/set_3/triangulation/t_1 ../data/random_experiments_paper/n_10/set_3/triangulation/t_9 9 164
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_11 3 2
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_12 9 91
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_13 3 2
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_14 6 18
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_15 5 9
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_16 10 318
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_17 6 14
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_18 6 24
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_19 8 22
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_2 5 10
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_3 8 58
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_4 6 15
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_5 7 16
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_6 6 14
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_7 8 122
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_8 8 100
../data/random_experiments_paper/n_10/set_3/triangulation/t_10 ../data/random_experiments_paper/n_10/set_3/triangulation/t_9 7 32
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_12 6 13
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_13 1 0
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_14 7 13
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_15 5 9
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_16 7 14
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_17 5 11
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_18 5 10
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_19 6 11
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_2 4 7
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_3 8 40
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_4 7 14
../data/random_experiments_paper/n_10/set_3/triangulation/t_11 ../data/random_experiments_paper/n_10/set_3/triangulation/t_5 5 12
