file1 file2 flip runtime
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_14 20 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_15 17 147202
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_16 10 87
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 13 188
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 8 646
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 17 3428
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 10 153
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 12 217
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 16 95222
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 21 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 18 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 10 1254
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 14 2680
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 7 57
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_11 14 206
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_12 15 2979
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_13 11 137
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_14 10 143
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_15 17 3856
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_16 16 5614
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 17 54631
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 16 6958
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 14 41849
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 17 4464
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 13 2457
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 16 614
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 13 201
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 15 4384
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 20 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_12 12 155
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_13 15 2579
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_14 14 375
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_15 16 4313
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_16 12 178
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 13 153
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 20 7761
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 14 168
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 19 9211
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 17 4797
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 13 2282
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 11 191
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 11 168
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 13 261
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 13 2923
../data/random_experiments_paper/n_15/set_2/triangulation/t_11 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 19 7186
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_13 14 72646
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_14 16 2806
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_15 13 1866
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_16 12 106
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 15 2202
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 17 180003
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 15 235
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 14 237
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 15 6730
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 14 3880
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 17 7028
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 12 1985
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 11 1335
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 17 5943
../data/random_experiments_paper/n_15/set_2/triangulation/t_12 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 16 3884
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_14 13 400
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_15 14 2215
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_16 21 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 20 180054
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 17 180496
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 21 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 9 125
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 17 1158
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 14 2242
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 21 180002
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 19 117778
../data/random_experiments_paper/n_15/set_2/triangulation/t_13 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 23 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_15 13 1764
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_16 13 2184
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 16 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 18 180041
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 20 180001
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 12 189
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 15 345
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 9 114
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 11 157
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 13 135327
../data/random_experiments_paper/n_15/set_2/triangulation/t_14 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_16 14 1970
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 13 229
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 15 2652
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 15 529
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 15 4651
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 15 3064
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 18 14344
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 16 3201
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 12 306
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 18 5656
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 12 230
../data/random_experiments_paper/n_15/set_2/triangulation/t_15 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 17 3850
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 9 100
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 12 234
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 12 287
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 13 298
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 12 285
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 18 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 14 23498
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 13 164
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 14 282
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 8 791
../data/random_experiments_paper/n_15/set_2/triangulation/t_16 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 15 2754
../data/random_experiments_paper/n_15/set_2/triangulation/t_17 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 11 185
../data/random_experiments_paper/n_15/set_2/triangulation/t_17 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 12 135
../data/random_experiments_paper/n_15/set_2/triangulation/t_17 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 10 255
../data/random_experiments_paper/n_15/set_2/triangulation/t_17 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 17 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_17 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_17 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_17 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 15 3405
../data/random_experiments_paper/n_15/set_2/triangulation/t_17 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 14 2471
../data/random_experiments_paper/n_15/set_2/triangulation/t_17 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 9 82
../data/random_experiments_paper/n_15/set_2/triangulation/t_17 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 13 230
../data/random_experiments_paper/n_15/set_2/triangulation/t_18 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 19 12594
../data/random_experiments_paper/n_15/set_2/triangulation/t_18 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 13 1540
../data/random_experiments_paper/n_15/set_2/triangulation/t_18 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 13 16654
../data/random_experiments_paper/n_15/set_2/triangulation/t_18 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_18 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_18 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 20 180002
../data/random_experiments_paper/n_15/set_2/triangulation/t_18 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 16 69892
../data/random_experiments_paper/n_15/set_2/triangulation/t_18 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 16 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_18 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 9 322
../data/random_experiments_paper/n_15/set_2/triangulation/t_19 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 11 180
../data/random_experiments_paper/n_15/set_2/triangulation/t_19 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 21 180001
../data/random_experiments_paper/n_15/set_2/triangulation/t_19 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 19 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_19 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 17 180001
../data/random_experiments_paper/n_15/set_2/triangulation/t_19 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 19 180001
../data/random_experiments_paper/n_15/set_2/triangulation/t_19 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 14 196
../data/random_experiments_paper/n_15/set_2/triangulation/t_19 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 13 258
../data/random_experiments_paper/n_15/set_2/triangulation/t_19 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 17 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_2 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 20 5153
../data/random_experiments_paper/n_15/set_2/triangulation/t_2 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_2 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_2 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 21 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_2 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 14 221
../data/random_experiments_paper/n_15/set_2/triangulation/t_2 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 13 141
../data/random_experiments_paper/n_15/set_2/triangulation/t_2 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 10 404
../data/random_experiments_paper/n_15/set_2/triangulation/t_3 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 18 133764
../data/random_experiments_paper/n_15/set_2/triangulation/t_3 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 14 3861
../data/random_experiments_paper/n_15/set_2/triangulation/t_3 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 14 28230
../data/random_experiments_paper/n_15/set_2/triangulation/t_3 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_3 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 14 20145
../data/random_experiments_paper/n_15/set_2/triangulation/t_3 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 17 4656
../data/random_experiments_paper/n_15/set_2/triangulation/t_4 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 15 136098
../data/random_experiments_paper/n_15/set_2/triangulation/t_4 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 16 2987
../data/random_experiments_paper/n_15/set_2/triangulation/t_4 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_4 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 16 101162
../data/random_experiments_paper/n_15/set_2/triangulation/t_4 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 19 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_5 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 12 153
../data/random_experiments_paper/n_15/set_2/triangulation/t_5 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 19 180001
../data/random_experiments_paper/n_15/set_2/triangulation/t_5 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 14 180010
../data/random_experiments_paper/n_15/set_2/triangulation/t_5 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 -2147483648 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_6 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 17 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_6 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 14 1957
../data/random_experiments_paper/n_15/set_2/triangulation/t_6 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 21 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_7 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 20 180000
../data/random_experiments_paper/n_15/set_2/triangulation/t_7 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 11 159
../data/random_experiments_paper/n_15/set_2/triangulation/t_8 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 18 79384
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_1 24 180000
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_10 17 180000
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_11 9 83
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_12 18 723
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_13 18 425
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_14 15 457
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_15 19 5491
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_16 16 383
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_17 6 57
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_18 16 2598
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_19 22 64726
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_2 14 303
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_3 11 135
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_4 14 231
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_5 18 639
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_6 13 267
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_7 14 206
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_8 6 58
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_9 16 148
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_10 18 178722
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_11 23 180009
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_12 12 1224
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_13 12 150
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_14 12 203
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_15 -2147483648 180310
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_16 -2147483648 180000
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_17 19 5559
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_18 13 220
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_19 10 113
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_2 19 180000
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_3 -2147483648 180001
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_4 19 180000
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_5 19 180000
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_6 16 348
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_7 14 2871
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_8 20 13969
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_9 14 233
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_11 13 203
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_12 10 1122
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_13 20 180001
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_14 17 363
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_15 18 336
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_16 16 322
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_17 14 2008
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_18 13 203
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_19 18 180006
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_2 11 1220
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_3 11 118
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_4 12 180
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_5 7 58
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_6 18 180000
